time_broken_spent_alone,stage_fear,social_event_attendance,going_outside,drained_after_socializing,friends_circle_size,post_frequency,personality,personality_encoded,user_id,event_timestamp,created_timestamp
4.0,1,1.0,0.0,1,2.0,2.0,Introvert,0,211,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,0.0,1,3.0,2.0,Introvert,0,212,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,1.0,1,2.0,1.0,Introvert,0,213,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,1.0,1,2.0,0.0,Introvert,0,214,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,1.0,1.0,1,2.0,1.0,Introvert,0,215,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,2.0,1,3.0,1.0,Introvert,0,216,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,1.0,1,1.0,0.0,Introvert,0,217,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,2.0,0.0,1,2.0,0.0,Introvert,0,218,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,0.0,1,1.0,2.0,Introvert,0,219,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,0.0,1,3.0,0.0,Introvert,0,220,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,2.0,1,6.268862911795962,0.0,Introvert,0,221,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,0.0,1,3.0,0.0,Introvert,0,222,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,2.0,1.0,1,1.0,2.0,Introvert,0,223,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,0.0,1,3.0,2.0,Introvert,0,224,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,2.0,1,2.0,2.0,Introvert,0,225,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,0,0.0,2.0,1,1.0,2.0,Introvert,0,226,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,0.0,1,1.0,1.0,Introvert,0,227,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,2.0,1,1.0,2.0,Introvert,0,228,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,1.0,0.0,1,3.0,2.0,Introvert,0,229,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,1.0,1,1.0,2.0,Introvert,0,230,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,2.0,0,1.0,0.0,Introvert,0,231,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,1.0,1,2.0,1.0,Introvert,0,232,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,0.0,1,1.0,1.0,Introvert,0,233,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,1.0,1,3.0,3.564726631393298,Introvert,0,234,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,2.0,1,2.0,0.0,Introvert,0,235,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,2.0,1,2.0,3.564726631393298,Introvert,0,236,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,0.0,1,3.0,2.0,Introvert,0,237,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,0.0,1,2.0,0.0,Introvert,0,238,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,1.0,1,3.0,2.0,Introvert,0,239,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,0.0,1,2.0,0.0,Introvert,0,240,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,1.0,2.0,1,2.0,2.0,Introvert,0,241,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,0.0,1,1.0,2.0,Introvert,0,242,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,1.0,1,2.0,2.0,Introvert,0,243,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,0.0,1,3.0,1.0,Introvert,0,244,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,1.0,1,2.0,2.0,Introvert,0,245,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,2.0,1,3.0,0.0,Introvert,0,246,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,1.0,1,2.0,1.0,Introvert,0,247,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,0.0,1,1.0,2.0,Introvert,0,248,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,2.0,1,3.0,2.0,Introvert,0,249,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,2.0,2.0,1,3.0,2.0,Introvert,0,250,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,0.0,1,3.0,1.0,Introvert,0,251,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,0.0,1,1.0,1.0,Introvert,0,252,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,2.0,1,3.0,1.0,Introvert,0,253,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,1.0,1,1.0,1.0,Introvert,0,254,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,0.0,1,3.0,2.0,Introvert,0,255,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,2.0,1,3.0,2.0,Introvert,0,256,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,0.0,1,3.0,0.0,Introvert,0,257,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,1.0,1,3.0,1.0,Introvert,0,258,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,0.0,1,1.0,1.0,Introvert,0,259,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,1.0,1,2.0,2.0,Introvert,0,260,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,0.0,1,1.0,1.0,Introvert,0,261,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,2.0,1,1.0,0.0,Introvert,0,262,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,2.0,1,2.0,2.0,Introvert,0,263,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,1.0,1,2.0,1.0,Introvert,0,264,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,1.0,1,3.0,2.0,Introvert,0,265,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,1.0,1,1.0,2.0,Introvert,0,266,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,0.0,1,3.0,2.0,Introvert,0,267,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,1.0,1,1.0,1.0,Introvert,0,268,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,2.0,1,1.0,0.0,Introvert,0,269,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,1.0,1,1.0,3.564726631393298,Introvert,0,270,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,0.0,2.0,1,1.0,0.0,Introvert,0,271,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,1.0,1,1.0,1.0,Introvert,0,272,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,2.0,1,2.0,1.0,Introvert,0,273,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,1.0,1,3.0,2.0,Introvert,0,274,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,1.0,3.0,1,1.0,0.0,Introvert,0,275,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,1.0,1,3.0,0.0,Introvert,0,276,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,2.0,1.0,1,3.0,1.0,Introvert,0,277,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,1.0,1,3.0,0.0,Introvert,0,278,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,0.0,1,6.268862911795962,1.0,Introvert,0,279,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,2.0,1,3.0,1.0,Introvert,0,280,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,2.0,2.0,1,2.0,2.0,Introvert,0,281,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,2.0,1,2.0,0.0,Introvert,0,282,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,0,1.0,1.0,1,2.0,0.0,Introvert,0,283,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,1.0,1,3.0,1.0,Introvert,0,284,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,0.0,0.0,1,1.0,0.0,Introvert,0,285,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,0.0,1,2.0,2.0,Introvert,0,286,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,0.0,1,2.0,1.0,Introvert,0,287,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,0.0,1,3.0,2.0,Introvert,0,288,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,2.0,1,2.0,0.0,Introvert,0,289,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,1.0,1,3.0,2.0,Introvert,0,290,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,0.0,1,2.0,1.0,Introvert,0,291,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,1.0,1,2.0,1.0,Introvert,0,292,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,0.0,1,1.0,0.0,Introvert,0,293,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,3.963354474982382,0.0,1,6.268862911795962,3.564726631393298,Introvert,0,294,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,2.0,1,1.0,1.0,Introvert,0,295,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,1.0,1,1.0,2.0,Introvert,0,296,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,1.0,1,2.0,0.0,Introvert,0,297,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,1.0,1,1.0,2.0,Introvert,0,298,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,1.0,1,2.0,0.0,Introvert,0,299,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,1.0,1.0,1,1.0,1.0,Introvert,0,300,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,5.0,0,6.0,4.0,Extrovert,1,301,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,3.0,7.0,0,8.0,7.0,Extrovert,1,302,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,4.0,0,7.0,5.0,Extrovert,1,303,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,5.0,0,6.0,6.0,Extrovert,1,304,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,3.0,4.0,0,6.0,5.0,Extrovert,1,305,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,6.0,0,4.0,3.0,Extrovert,1,306,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,6.0,0,7.0,7.0,Extrovert,1,307,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,6.0,0,9.0,4.0,Extrovert,1,308,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,5.0,0,6.268862911795962,9.0,Extrovert,1,309,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,7.0,0,8.0,4.0,Extrovert,1,310,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,3.0,0,6.268862911795962,5.0,Extrovert,1,311,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,3.0,0,8.0,4.0,Extrovert,1,312,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,4.0,0,7.0,3.0,Extrovert,1,313,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,4.0,0,7.0,4.0,Extrovert,1,314,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,3.0,7.0,0,6.0,3.0,Extrovert,1,315,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,5.0,0,4.0,9.0,Extrovert,1,316,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,7.0,0,4.0,9.0,Extrovert,1,317,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,3.0,6.0,0,4.0,8.0,Extrovert,1,318,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,3.0,5.0,0,7.0,3.0,Extrovert,1,319,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,6.0,0,6.0,3.0,Extrovert,1,320,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,6.0,4.0,0,4.0,5.0,Extrovert,1,321,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,3.0,6.0,0,7.0,8.0,Extrovert,1,322,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,6.0,0,5.0,9.0,Extrovert,1,323,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,4.0,0,6.0,6.0,Extrovert,1,324,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,6.0,0,8.0,6.0,Extrovert,1,325,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,3.0,6.0,0,8.0,7.0,Extrovert,1,326,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,6.0,0,9.0,9.0,Extrovert,1,327,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,6.0,0,8.0,5.0,Extrovert,1,328,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,6.0,0,7.0,3.0,Extrovert,1,329,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,7.0,0,4.0,7.0,Extrovert,1,330,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,3.963354474982382,7.0,0,5.0,3.0,Extrovert,1,331,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,5.0,0,5.0,7.0,Extrovert,1,332,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,5.0,0,6.0,7.0,Extrovert,1,333,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,4.0,0,4.0,7.0,Extrovert,1,334,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,5.0,0,7.0,9.0,Extrovert,1,335,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,7.0,0,9.0,9.0,Extrovert,1,336,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,5.0,0,6.0,3.564726631393298,Extrovert,1,337,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,3.963354474982382,4.0,0,8.0,4.0,Extrovert,1,338,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,7.0,0,7.0,7.0,Extrovert,1,339,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,3.0,6.0,0,4.0,5.0,Extrovert,1,340,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,5.0,0,4.0,9.0,Extrovert,1,341,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,3.0,4.0,0,4.0,8.0,Extrovert,1,342,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,7.0,0,8.0,7.0,Extrovert,1,343,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,7.0,0,9.0,7.0,Extrovert,1,344,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,4.0,0,7.0,5.0,Extrovert,1,345,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,4.0,0,5.0,9.0,Extrovert,1,346,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,3.0,5.0,0,4.0,7.0,Extrovert,1,347,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,7.0,0,4.0,5.0,Extrovert,1,348,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,7.0,0,9.0,6.0,Extrovert,1,349,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,4.0,0,5.0,6.0,Extrovert,1,350,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,7.0,0,5.0,6.0,Extrovert,1,351,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,7.0,0,8.0,3.564726631393298,Extrovert,1,352,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,5.0,0,4.0,3.0,Extrovert,1,353,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,7.0,0,8.0,6.0,Extrovert,1,354,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,4.0,0,9.0,5.0,Extrovert,1,355,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,6.0,0,8.0,9.0,Extrovert,1,356,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,5.0,0,9.0,4.0,Extrovert,1,357,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,4.0,0,4.0,8.0,Extrovert,1,358,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,7.0,0,4.0,5.0,Extrovert,1,359,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,6.0,0,4.0,8.0,Extrovert,1,360,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,4.0,0,8.0,3.0,Extrovert,1,361,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,3.0,6.0,0,4.0,7.0,Extrovert,1,362,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,4.0,0,8.0,9.0,Extrovert,1,363,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,4.0,0,8.0,7.0,Extrovert,1,364,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,5.0,0,6.0,3.0,Extrovert,1,365,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,3.0,5.0,0,4.0,5.0,Extrovert,1,366,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,7.0,0,9.0,3.0,Extrovert,1,367,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,7.0,0,5.0,4.0,Extrovert,1,368,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,6.0,0,5.0,6.0,Extrovert,1,369,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,4.0,0,9.0,8.0,Extrovert,1,370,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,3.0,4.0,0,8.0,7.0,Extrovert,1,371,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,6.0,0,6.0,9.0,Extrovert,1,372,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,5.0,0,9.0,4.0,Extrovert,1,373,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,5.0,0,6.0,5.0,Extrovert,1,374,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,7.0,0,4.0,8.0,Extrovert,1,375,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,5.0,0,5.0,5.0,Extrovert,1,376,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,4.0,0,7.0,4.0,Extrovert,1,377,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,3.0,5.0,0,4.0,6.0,Extrovert,1,378,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,5.0,0,6.268862911795962,7.0,Extrovert,1,379,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,5.0,0,6.0,5.0,Extrovert,1,380,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,6.0,0,6.268862911795962,9.0,Extrovert,1,381,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,5.0,0,7.0,6.0,Extrovert,1,382,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,3.0,6.0,0,6.0,5.0,Extrovert,1,383,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,4.0,0,5.0,5.0,Extrovert,1,384,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,4.0,0,5.0,6.0,Extrovert,1,385,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,5.0,0,8.0,8.0,Extrovert,1,386,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,3.963354474982382,4.0,0,7.0,4.0,Extrovert,1,387,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,4.0,0,9.0,4.0,Extrovert,1,388,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,4.0,0,5.0,3.0,Extrovert,1,389,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,3.0,5.0,0,6.268862911795962,5.0,Extrovert,1,390,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,4.0,0,5.0,6.0,Extrovert,1,391,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,3.0,6.0,0,8.0,6.0,Extrovert,1,392,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,7.0,0,9.0,4.0,Extrovert,1,393,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,5.0,0,6.0,5.0,Extrovert,1,394,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,6.0,0,9.0,5.0,Extrovert,1,395,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,4.0,0,5.0,4.0,Extrovert,1,396,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,6.0,0,4.0,9.0,Extrovert,1,397,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,5.0,0,4.0,3.0,Extrovert,1,398,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,5.0,0,7.0,3.0,Extrovert,1,399,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,7.0,0,4.0,6.0,Extrovert,1,400,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,4.0,0,13.0,7.0,Extrovert,1,401,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,1.0,1,2.0,2.0,Introvert,0,402,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,0.0,1,6.268862911795962,2.0,Introvert,0,403,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,1.0,1,3.0,1.0,Introvert,0,404,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,7.0,0,10.0,3.0,Extrovert,1,405,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,5.0,0,14.0,3.0,Extrovert,1,406,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,6.0,0,8.0,6.0,Extrovert,1,407,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,0.0,1,2.0,0.0,Introvert,0,408,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,0.0,1,0.0,2.0,Extrovert,1,409,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.0,0.0,1,3.0,1.0,Introvert,0,410,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,1.0,0.0,1,1.0,0.0,Introvert,0,411,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.0,2.0,1,3.0,2.0,Extrovert,1,412,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,2.0,1,2.0,1.0,Introvert,0,413,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.0,1.0,1,3.0,1.0,Introvert,0,414,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,5.0,0,9.0,8.0,Extrovert,1,415,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,1.0,1,1.0,1.0,Extrovert,1,416,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,1.0,1.0,1,5.0,2.0,Introvert,0,417,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,5.0,0,13.0,7.0,Extrovert,1,418,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,5.0,0,10.0,4.0,Extrovert,1,419,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.0,0.0,1,0.0,0.0,Extrovert,1,420,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,4.0,0,14.0,9.0,Extrovert,1,421,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
